gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
HLA-DMB,214.206570621308,136.843091668154,179.674627395054,192.372264338422,157.801412170798,173.767855744514,135.753817040588,137.840390078506,597.307644024017,220.580557749222,198.211671833636,179.732187294861,181.577551434875,142.364866638219,175.388718695685,199.842105618433,211.016351896585,204.769314675672,192.366475363878,128.156055643687,162.045517898248,128.860932738443,145.035421486007,176.237883399741
HLA-DOA,127.149354753825,139.086421039763,149.307084736735,91.6058401611532,136.530375420502,126.921349180162,140.78173619024,144.56431154575,394.518011793641,115.542196916259,154.164633648384,133.869491226517,150.419273378003,146.531643222752,134.690783970719,161.865879940164,151.711102670748,142.761705302053,154.407873201775,129.285183887244,126.096853518091,147.269637415364,140.640408713704,126.241320733148
HLA-DOB,130.013078959992,130.113103553326,111.347656413836,164.890512290076,126.636869955248,129.644983282741,113.487317949275,162.214605397266,376.082590681789,134.125906909783,121.484573059326,127.052063432574,128.930805752574,149.309494279108,137.597779308217,129.492703952131,121.368882136598,112.47891932889,118.379369454694,134.930825105028,128.862135393488,136.750377599981,109.875319307581,136.240633266466
HLA-DPA1,330.473773391698,197.412984701599,389.716797448426,288.558396507632,257.231142096598,273.997590719407,239.18529669056,200.036663650515,475.633864685791,412.073569421624,387.898110470127,273.316877920806,327.699131287792,187.504946303996,269.381567941439,343.031153257809,303.422205341495,281.918317035872,272.787242656469,158.07795409794,210.714478905231,144.639822461518,334.020970695046,216.860090566348
HLA-DPB1,106.530540469421,107.679809837236,113.878284968696,77.8649641369802,124.163493588935,118.750446872427,113.487317949275,116.828135493368,132.735032005337,127.662007781601,108.696723263607,110.938143192345,114.963301796045,142.364866638219,110.465822824907,124.512215338588,117.231306609214,122.573181319944,119.666101731375,128.720619765466,128.862135393488,113.082043015369,105.480306535278,131.86593403314
HLA-DQA1,152.350127768096,136.843091668154,113.878284968696,114.507300201441,137.025050693765,132.913344205835,134.317268712116,126.073527510829,468.25969624105,153.51760429433,156.29594194767,121.474167964803,152.568120140546,138.892552817775,143.411769983212,170.581735013865,148.952718985825,154.2980047204,134.463522913212,117.429337329899,137.711037394757,128.860932738443,140.640408713704,133.740805133137
HLA-DQA2,134.022292848626,127.869774181717,91.1026279749568,174.051096306191,135.046349600714,132.36861738532,131.444172055173,139.521370445317,199.102548008006,127.662007781601,127.168061857423,135.109023552689,150.419273378003,172.921228258129,146.31876532071,136.340875795754,173.088576228899,144.203742729346,141.54055043496,151.3031846366,157.068010522534,134.120562646135,153.825447030613,171.238227133082
HLA-DQB1,86.4844710262502,87.4898454927539,83.510742310377,114.507300201441,79.1480437220301,94.7824667697351,81.8832547228944,74.8036263230916,176.980042673783,93.7265373586438,86.6732041709808,81.809133527316,100.995797839516,85.4189199829313,102.713835258246,92.7616004272479,83.4411064689112,76.4279836465535,90.0712593677019,95.4113365805426,91.2543018880921,89.4137084307565,109.875319307581,91.2437268665326
HLA-DRA,603.100317818818,349.959381971016,498.533825307402,357.262776628497,512.978258373408,491.888318925694,323.223373906162,295.852544558744,1260.9828040507,772.435945817789,544.194052417798,431.977015670752,532.913997110639,230.561637677506,326.552476245557,459.450074599389,467.546034594395,416.748816487811,395.026808941207,157.513389976162,251.087594286023,189.346676676896,738.362145746944,296.229633799565
HLA-DRB3,145.477189673295,62.8132224050541,116.408913523556,109.927008193384,130.59427214135,116.571539590364,82.6015288871303,76.4846066899027,143.796284672449,181.797162980128,139.955911653141,136.34855587886,151.493696759274,60.4182604757319,86.2408616790937,123.267093185202,96.543428972294,91.5693766331349,99.7217514428128,43.4714373769336,69.6851032599976,73.6348187076818,105.480306535278,104.992781599846
HLA-DRB4,68.15663610678,31.406611202527,37.9594283228987,45.8029200805766,61.834409157836,57.1963161541505,40.2233531972113,47.9079404541149,33.1837580013343,92.1105625765982,61.0975045795439,59.4975516562298,69.8375197826442,38.195452024888,56.2019098582858,50.427447212128,52.409290013531,45.4241789597441,38.6019683004437,35.5675396720366,33.1833825047608,36.8174093538409,43.9501277230324,41.8721212332718
HLA-DRB5,49.8288011873097,44.8665874321815,55.673828206918,32.0620440564036,53.4249295123703,52.293774769509,48.8426431680423,58.8343128383867,176.980042673783,51.7111930254586,42.6261659857283,52.6801238622868,66.6142496388298,53.4736328348432,46.5119253999607,41.7115921384269,48.9613104073777,47.5872351006843,45.0356296838509,53.0690274471657,51.9872992574586,63.1155588922987,61.5301788122454,54.3712618999201
HLA-E,620.282663055821,666.268823367895,792.086737671152,572.536501007207,593.610327915226,504.417035797556,443.893433497796,416.042640785734,866.464792257062,850.810722746999,894.439049600532,532.37913409064,705.896161495342,336.119977819014,581.399067499508,906.448927664919,957.159138668172,678.478609541574,745.017988198563,334.786524214567,391.010857181098,373.433723446101,966.902809906713,536.213134599212
HLA-F,491.415073778296,379.122663801934,442.859997100484,444.288324781593,484.287092524172,392.748037591833,343.335050504768,342.079504646048,405.579264460752,585.790858491524,397.133779767035,391.69221507018,426.546082364765,236.117339790217,246.125605241458,264.588457594499,267.563217437501,222.79478251684,200.730235162307,193.645493769977,252.193707036182,181.457231815359,549.376596537905,240.60845783298
HLA-G,111.685244040522,118.896456695281,154.368341846455,132.828468233672,130.099596868087,120.384627333974,130.725897890937,136.159409711695,143.796284672449,106.654335615008,117.221956460753,134.489257389603,113.888878414774,148.615031515019,129.845791741557,114.551238111501,127.575245427674,134.109480738292,103.581948272857,121.945850304125,124.437684392853,86.7838934769107,123.060357624491,147.48985986645
HMGA1,133.449548007393,100.949821722408,118.939542078416,119.087592209499,147.907906705544,136.18170512893,112.769043785039,121.030586410395,158.54462156193,118.77414648035,103.723670565272,148.124112977489,92.4004107893446,109.030653961953,100.775838366581,87.1585507370114,80.6827227839886,101.663638624189,90.7146255060426,106.138054894331,126.64990989317,105.192598153831,105.480306535278,101.867996433184
HMGA2,92.2119194385846,105.436480465627,75.9188566457973,91.6058401611532,106.355183751478,82.7984767183893,103.431479649972,99.1778416418518,77.42876866978,105.038360832963,97.3297456674129,98.5428199306306,98.8469510769733,102.086026321064,95.9308461374189,90.2713561204761,112.404135160599,94.4534514877218,88.1411609526797,92.0239518498725,108.952105890631,84.154078523065,109.875319307581,93.1185979665298
HMGB1,140.322486102194,127.869774181717,156.898970401314,160.310220282018,144.445179792705,146.531514718728,131.444172055173,150.447742829589,188.041295340894,135.741881691829,127.168061857423,139.447386694289,125.70753560876,133.336850705064,127.907794849892,161.243318863471,173.778172150129,162.229210570515,150.54767637173,145.657543418817,126.096853518091,134.120562646135,140.640408713704,149.98968799978
HMGN5,144.331699990828,130.113103553326,116.408913523556,114.507300201441,127.626220501774,142.173700154603,141.500010354475,130.275978427856,132.735032005337,126.046032999555,130.720242356233,128.291595758746,122.484265464945,139.587015581863,127.907794849892,164.978685323629,134.471204639981,129.783368456412,129.959959944827,134.930825105028,120.013233392218,131.490747692289,118.665344852187,131.240976999807
HNF1A,67.5838912655465,80.7598573779267,91.1026279749568,82.4452561450378,72.7172651696151,81.1642962568421,88.3477222010177,90.7729398077966,66.3675160026686,72.7188651920512,61.0975045795439,103.500949235316,87.0282938829874,69.4462764088873,86.2408616790937,72.2170848963809,89.6474697599873,86.5222456376077,88.7845270910205,87.5074388756456,84.61762538714,84.154078523065,101.085293762975,83.7442424665436
HOXA10,140.322486102194,116.653127323672,106.286399304116,128.248176225614,142.961153972917,127.466076000678,131.444172055173,131.956958794667,147.483368894819,118.77414648035,147.060272650763,130.150894248003,148.27042661546,145.837180458663,153.101754441537,125.134776415281,139.987972009826,145.64578015664,142.827282711642,129.849748009023,154.302728647138,152.529267323055,145.035421486007,134.990719199802
HOXA11,116.839947611623,76.2731986347085,106.286399304116,109.927008193384,114.269988123681,132.913344205835,121.38833375587,116.828135493368,165.918790006671,129.277982563647,134.272422855044,121.474167964803,121.409842083674,211.811143047106,116.279813499902,124.512215338588,111.024943318138,134.109480738292,132.53342449819,137.189081592141,128.862135393488,97.3031532922939,123.060357624491,132.490891066472
HOXA9,76.7478087252816,76.2731986347085,86.041370865237,64.1240881128072,86.0734975477077,77.8959353337478,71.8274164235916,74.8036263230916,84.8029371145209,88.0706256214843,76.0166626745488,89.2463274843447,78.4329068328158,143.753792166397,73.643881883271,84.0457453535467,66.2012084381445,78.5910397874937,81.7074995692724,94.2822083369859,101.7623730146,92.0435233846023,79.1102299014583,74.9948439998898
HPGD,127.149354753825,103.193151094017,118.939542078416,100.766424177268,114.269988123681,94.2377399492194,125.697978741285,131.956958794667,140.109200450078,124.43005821751,112.95933986218,112.797441681602,98.8469510769733,131.947925176886,106.589829041577,96.4969668874055,117.920902530445,129.062349742765,104.868680549539,136.059953348584,123.331571642694,120.971487876906,96.6902809906713,124.991406666483
HPRT1,145.477189673295,132.356432924935,159.429598956174,192.372264338422,129.604921594824,144.897334257181,126.416252905521,123.552056960612,165.918790006671,121.198108653419,142.087219952428,137.588088205031,149.344849996731,140.975941110041,158.915745116532,130.115265028824,137.229588324904,141.319667874759,133.820156774871,141.705594566368,149.325221271424,110.452228061523,145.035421486007,132.490891066472
HRAS,49.8288011873097,56.0832342902269,65.7963424263577,32.0620440564036,54.4142800588957,56.106862513119,58.1802073031092,43.7054895370872,40.5579264460752,39.5913821601168,49.0200908835875,52.0603576992011,54.7955924448439,43.0566913735101,52.3259160749557,60.388424439215,51.7196940923004,56.239459664445,50.1825587905768,49.6816427164956,71.3442723852357,73.6348187076818,79.1102299014583,54.3712618999201
HSD11B1,138.03150673726,114.409797952063,106.286399304116,155.72992827396,139.993102333341,119.839900513458,125.697978741285,154.650193746616,140.109200450078,139.781818646943,132.85155065552,123.33346645406,117.112148558588,121.530983715553,136.628780862384,135.095753642368,154.46948635567,135.551518165585,122.882932423079,148.480364027708,121.119346142377,152.529267323055,96.6902809906713,129.991062933142
HSD17B8,172.396197211267,109.923139208845,118.939542078416,155.72992827396,124.658168862197,122.018807795521,124.979704577049,122.711566777206,143.796284672449,113.926222134214,148.481144850287,147.504346814403,127.856382371302,144.448254930486,145.349766874877,146.301853022841,162.744637410438,125.457256174531,126.099763114783,125.897799156574,128.309079018408,126.231117784597,114.270332079884,127.491234799813
HSP90B1,24.6280281730381,35.8932699457452,35.4287997680388,41.2226280725189,28.1964905759732,31.049428769396,23.7030474197852,39.5030386200596,33.1837580013343,28.2795586857977,32.6800605890583,28.5092435019435,23.6373143879719,30.5563616199104,27.1319564833104,33.6182981414187,31.7214123766109,24.5146362639889,37.3152360237622,28.2282060889179,30.9711570044434,36.8174093538409,35.1601021784259,28.1230664999587
HSPA1A,121.42190634149,367.906016943888,263.185369705431,105.346716185326,137.519725967027,102.408642256955,211.172604285359,347.122445746481,88.4900213368914,131.701944736715,368.71633577655,159.899670076118,125.70753560876,362.509562854392,153.101754441537,362.33054663529,253.771299012887,250.193493635416,257.989821474632,1078.88203671844,544.207473078077,423.400207569171,312.04590683353,186.862152966392
HSPA2,147.768169038229,123.383115438499,134.123313407575,123.667884217557,135.541024873977,147.076241539244,125.697978741285,130.275978427856,110.612526671114,139.781818646943,153.454197548622,145.645048325146,167.610047478346,150.698419807285,136.628780862384,186.768323007882,184.122110968589,195.396071398264,205.877164269033,135.495389226806,128.862135393488,115.711857969214,79.1102299014583,120.616707433156
HSPA6,88.2027055499505,145.81640915459,88.5719994200969,64.1240881128072,103.881807385165,95.3271935902508,122.106607920106,196.674702916893,110.612526671114,96.1504995317122,112.95933986218,139.447386694289,65.5398262575584,213.200068575284,73.643881883271,101.477455500949,78.6139350202966,80.7540959284339,81.0641334309317,908.948236063158,322.984923046338,260.351680430732,87.9002554460648,90.6187698332002
HSPB1,218.788529351176,197.412984701599,258.124112595711,238.175184418998,249.811012997657,187.386026257407,197.525395164877,219.367937868842,121.673779338226,197.956910800584,183.292513738632,248.526231397377,192.321785247589,143.059329402308,187.016700045675,176.184784704102,158.607061883054,177.370603557096,160.841534585182,230.906725807349,245.55703053523,207.755381353817,492.241430497963,204.3609498997
IBSP,117.98543729409,98.7064923507993,113.878284968696,96.1861321692108,118.227390309782,137.815885590477,129.289349562465,123.552056960612,114.299610893485,107.462323006031,181.871641539107,126.432297269488,131.079652515117,143.059329402308,125.000799512394,120.154287801737,111.714539239369,147.087817583933,140.253818158279,125.333235034796,122.778515267615,152.529267323055,109.875319307581,133.115848099804
ICAM1,171.823452370033,145.81640915459,222.695312827672,183.211680322306,172.146995095415,146.531514718728,175.258896073564,164.736075947483,143.796284672449,179.37320080706,128.588934056947,172.294993337832,136.451769421474,166.671063381329,124.031801066562,113.306115958115,118.610498451675,126.899293601825,111.302341932946,136.624517470363,185.273885651581,213.015011261508,224.145651387465,210.610520233024
ICAM2,133.449548007393,136.843091668154,174.613370285334,109.927008193384,128.120895775036,145.986787898213,140.063462026004,136.9998998951,140.109200450078,142.205780820011,132.85155065552,127.052063432574,135.377346040203,127.086685828264,134.690783970719,133.228070412289,118.610498451675,122.573181319944,104.868680549539,133.801696861471,132.733530019043,115.711857969214,105.480306535278,134.365762166469
ICAM3,130.585823801225,253.496218991825,146.776456181875,187.791972330364,155.822711077747,156.881324308527,139.345187861768,186.588820716026,217.537969119858,155.941566467399,134.272422855044,182.83101811029,145.047156471646,159.031972976352,138.566777754049,141.321364409297,151.711102670748,143.482724015699,129.959959944827,128.156055643687,138.817150144916,173.567786953821,140.640408713704,141.240289533126
ICAM4,127.149354753825,105.436480465627,149.307084736735,91.6058401611532,119.711416129571,126.921349180162,137.19036536906,148.766762462778,136.422116227708,126.046032999555,126.457625757661,122.093934127888,131.079652515117,141.67040387413,132.752787079054,126.379898568667,135.850396482442,142.040686588406,135.750255189894,137.189081592141,126.096853518091,136.750377599981,114.270332079884,144.99003173312
ICAM5,197.596970225539,125.626444810108,141.715199072155,146.569344257845,136.035700147239,131.279163744288,141.500010354475,140.361860628723,154.85753733956,121.198108653419,121.484573059326,124.572998780231,121.409842083674,218.061307923906,136.628780862384,142.566486562683,157.227870040593,124.736237460884,129.316593806486,142.270158688146,138.264093769837,165.678342092284,109.875319307581,131.86593403314
ICOS,128.294844436292,134.599762296544,146.776456181875,82.4452561450378,134.056999054188,143.263153795634,136.472091204824,131.956958794667,140.109200450078,106.654335615008,127.878497957185,126.432297269488,233.149873735904,136.114701761419,146.31876532071,124.512215338588,115.162518845522,141.319667874759,122.882932423079,129.285183887244,134.392699144281,131.490747692289,109.875319307581,143.740117666455
ICOSLG,113.976223405456,109.923139208845,141.715199072155,82.4452561450378,111.301936484105,119.295173692942,126.416252905521,132.797448978073,110.612526671114,121.198108653419,123.615881358612,109.078844703088,128.930805752574,136.114701761419,124.031801066562,117.041482418272,119.989690294137,115.362994183477,115.16253876299,115.735644964564,133.839642769202,123.601302830752,83.5052426737615,111.24235193317
ID1,425.54941703645,601.212271591232,531.431996520581,545.054748958861,429.872812465276,357.885521078827,469.033029246053,426.128522986601,280.218400900156,448.433002017649,317.564936593676,469.162985455896,362.080679488478,425.705674386479,310.079502666404,277.662240205051,298.595033892881,274.708129899405,261.850018304676,396.324013488408,491.11406107046,491.775396369161,729.572120202338,284.355450166249
ID2,166.096003957699,163.763044127462,159.429598956174,251.916060443171,167.694917636051,172.678402103483,169.512702759676,165.576566130888,154.85753733956,174.525276460923,228.049988023646,160.519436239203,171.907741003432,159.031972976352,181.20270937068,199.21954454174,178.605343598744,179.533659698036,179.499152597063,149.044928149487,144.900770270789,149.899452369209,237.330689704375,173.113098233079
ID4,135.167782531093,136.843091668154,131.592684852715,123.667884217557,165.221541269738,138.360612410993,127.852801233993,163.055095580672,143.796284672449,124.43005821751,175.477716641248,142.546217509717,185.875244959961,167.365526145418,137.597779308217,149.414658406305,173.778172150129,162.950229284161,156.981337755138,149.044928149487,146.006883020947,136.750377599981,101.085293762975,142.490203599791
IDH1,189.005797607037,174.979690985508,184.735884504773,169.470804298133,162.253489630162,171.044221641936,140.78173619024,172.300487598132,136.422116227708,211.692696447971,173.346408341962,174.774057990175,176.205434528518,177.088004842663,197.675682949833,186.768323007882,194.466049787049,178.091622270743,165.988463691908,155.255133489049,149.878277646503,157.788897230747,180.195523664433,166.863527899755
IDH2,192.442266654438,186.196337843553,167.021484620754,146.569344257845,171.15764454889,176.491489847093,166.639606102733,152.1287231964,140.109200450078,184.221125153196,186.844694237442,167.956630196232,207.36371258539,150.003957043196,160.853742008197,190.503689468039,197.224433471972,183.859771979916,188.506278533833,164.852723559281,155.961897772376,152.529267323055,246.120715248981,166.238570866422
IDO1,172.396197211267,298.362806424007,245.470969821411,215.27372437871,282.954256306258,178.12567030864,272.944182409648,353.00587703032,95.8641897816324,179.37320080706,144.218528251714,315.460977010635,137.526192802745,278.479568399638,144.380768429045,115.796360264887,124.127265821521,124.015218747238,131.890058359849,126.462363278352,179.190265525708,152.529267323055,188.985549209039,166.863527899755
IER3,135.167782531093,154.789726641026,126.531427742996,160.310220282018,154.338685257959,160.694412052137,147.964477832599,141.202350812128,92.1771055592619,144.62974299308,115.801084261228,141.926451346632,132.154075896388,122.91990924373,152.132755995705,147.546975176226,119.989690294137,137.714574306526,119.022735593035,128.156055643687,134.392699144281,134.120562646135,325.23094515044,118.741836333159
IFI16,30.928221426606,33.6499405741361,32.8981712131788,45.8029200805766,30.6698669422867,31.049428769396,24.4213215840211,37.8220582532486,25.8095895565933,33.9354704229572,34.8113688883448,27.269711175772,33.3071248194149,33.3342126762659,24.2249611458128,29.2603706045681,37.2381797464563,31.7248234004562,28.9514762253328,31.6155908195881,24.3344805034912,36.8174093538409,35.1601021784259,37.4974219999449
IFI27,434.140589654951,466.612509294687,703.514738251055,490.091244862169,420.473982273285,378.585140258425,402.951806136349,368.13470033162,132.735032005337,503.376144607199,441.180817952288,383.015488786979,439.439162940023,267.368164174216,397.289362791331,376.026890322535,311.697356396264,331.668608277496,272.787242656469,314.462215830546,404.284210183002,341.875943999951,1173.46841020496,346.85115349949
IFI35,234.252640064479,298.362806424007,270.77725537001,352.68248462044,268.60867338164,221.703815949898,247.086312497155,223.570388785869,202.789632230376,292.49143555025,233.023040721981,270.837813268463,224.554486685733,214.588994103462,240.311614566463,252.13723606064,217.222715187662,200.443202393791,200.086869023966,246.149957095364,222.881719156977,173.567786953821,386.761123962685,249.357856299634
IFI6,575.035820598379,681.972128969159,956.577593737046,659.562049160303,473.898911785655,409.634569027821,557.380751447071,563.128422881701,169.605874229042,605.182555876071,895.859921800056,484.037373369953,928.301801418532,417.372121217412,812.989696053479,945.047714419881,903.37065681218,858.733287953257,822.865290937791,727.723152972304,908.118567880287,433.919467384554,1177.86342297727,731.824686032258
IFIH1,233.107150382012,381.365993173543,328.981712131788,261.076644459287,275.039451934055,254.932152001356,252.114231646807,219.367937868842,180.667126896153,262.595902082407,261.440484712467,256.583191517491,222.40563992319,196.532962237151,203.489673624828,217.896376842528,186.190898732281,183.859771979916,178.212420320382,173.885749507734,194.122787652851,215.644826215354,421.921226141111,275.606051699595
IFIT1,142.613465467128,181.709679100335,136.653941962435,128.248176225614,177.093747828042,148.165695180276,178.850266894743,147.926272279372,88.4900213368914,147.053705166148,129.299370156709,157.420605423775,146.121579852917,142.364866638219,125.969797958227,136.340875795754,133.09201279752,139.877630447466,138.967085881597,148.480364027708,146.006883020947,157.788897230747,123.060357624491,149.98968799978
IFIT2,269.190075379719,1074.55476900075,923.679422523867,361.843068636555,346.767366557144,288.160488052815,412.289370271416,507.656070776937,117.986695115855,332.082817710367,600.318504299007,311.742380032121,316.954897475077,378.482206428436,707.368865457735,588.320217474827,369.62341377964,322.295365000089,331.976927383816,473.669298172043,623.847591089503,286.64982996919,461.47634109184,687.452736665657
IFIT3,593.936400359082,1372.91757542475,1326.04936274659,636.660589120014,648.519283247384,518.579933130964,673.741166053289,697.606852226585,132.735032005337,681.941358023236,971.166148374843,536.097731069154,601.677093512011,415.983195689235,973.843438061676,949.405641956731,782.691370596812,628.007299586303,689.68850030126,621.585098077973,1018.72984289616,383.952983261484,993.272886540532,1041.80337456514
IFITM1,622.573642420755,803.111915036049,888.250622755829,709.945261248937,509.515531460569,428.700007745871,507.101559950557,514.379992244181,176.980042673783,692.445194106532,937.775651686022,487.755970348467,836.975814010459,369.45419049528,528.10415297872,720.925726810423,602.706835155607,523.459586107527,494.105194245679,495.122734799621,450.187889314588,552.261140307614,1230.60357624491,471.842560165973
IFITM2,306.418490059893,332.012746998143,339.104226351228,265.656936467344,268.60867338164,248.940156975684,209.736055956887,212.644016401598,147.483368894819,367.63426291537,289.14749260319,242.948335929605,258.936034886419,156.948584684085,189.923695383173,211.048204998906,175.846959913821,207.653389530259,171.135392798634,178.402262481961,154.855785022217,186.71686172305,650.461890300879,184.987281866395
IFNA1,26.9190075379719,17.9466349728726,22.7756569937392,4.58029200805766,25.7231142096598,29.9599751283645,24.4213215840211,36.9815680698431,36.8708422237048,25.0476091217065,34.8113688883448,32.8476066435435,30.0838546756006,35.4176009685325,28.1009549291429,23.6573209143317,22.7566654006122,33.8878795413964,28.9514762253328,27.6636419671396,20.4630858779358,18.4087046769205,30.7650894061227,31.2478516666208
IFNA17,82.4752571376161,98.7064923507993,73.3882280909374,73.2846721289225,78.1586931755047,82.2537498978735,92.6573671864332,79.8465674235248,92.1771055592619,92.918549967621,83.1210236721701,83.0486658534875,63.3909794950155,96.5303242083533,82.3648678957637,85.9134285836255,84.1307023901419,77.1490023602002,78.4906688775688,85.8137465103105,77.9809488861878,126.231117784597,92.295268218368,87.4939846665381
IFNA2,22.9097936493378,15.7033056012635,22.7756569937392,27.4817520483459,19.7870109305075,17.9759850770187,22.9847732555493,28.5766662357878,36.8708422237048,19.391697384547,23.4443912921506,34.087138969715,19.3396208628861,30.5563616199104,19.3799689166503,25.5250041444105,22.7566654006122,25.9566736912823,27.6647439486513,26.5345137235829,25.4405932536499,10.5192598153831,30.7650894061227,20.6235820999697
IFNA7,25.2007730142716,38.1365993173543,37.9594283228987,41.2226280725189,32.6485680353374,27.2363410257859,26.5761440767289,18.4907840349215,18.4354211118524,21.0076721665926,33.3904966888205,24.7906465234291,17.1907741003432,31.2508243839993,31.976948712473,32.3731759880328,21.3774735581508,22.3515801230487,35.38513760874,27.0990778453612,35.9486643801575,36.8174093538409,30.7650894061227,25.623238366629
IFNA8,49.8288011873097,44.8665874321815,43.0206854326185,54.9635040966919,118.227390309782,50.6595943079619,55.3071106461655,48.7484306375204,62.6804317802981,48.4792434613675,49.7305269833497,53.9196561884583,59.0932859699297,53.4736328348432,46.5119253999607,49.8048861354351,54.478077777223,51.1923286689179,61.7631492807099,50.2462068382739,44.2445100063477,57.8559289846072,48.3451404953356,54.3712618999201
IFNAR1,131.731313483692,154.789726641026,161.960227511034,123.667884217557,134.056999054188,136.18170512893,124.979704577049,136.159409711695,121.673779338226,143.821755602057,153.454197548622,137.588088205031,114.963301796045,125.697760300086,125.969797958227,173.69454039733,136.539992403673,126.899293601825,136.393621328234,131.543440374358,139.923262895075,128.860932738443,149.43043425831,139.990375466461
IFNAR2,179.269135306068,172.736361613899,177.143998840194,196.952556346479,171.15764454889,177.580943488124,158.738590296137,183.226859982404,217.537969119858,172.101314287855,171.215100042675,177.872888805604,159.014660428174,143.059329402308,167.636731129025,150.659780559691,154.46948635567,155.740042147694,174.995589628678,160.336210585054,161.492461523169,142.010007507672,197.775574753646,151.239602066444
IFNB1,120.276416659023,134.599762296544,111.347656413836,119.087592209499,125.647519408723,118.750446872427,114.923866277747,121.871076593801,95.8641897816324,122.814083435464,127.878497957185,125.812531106403,124.633112227488,136.114701761419,122.093804174897,119.531726725044,128.954437270136,128.341331029118,135.750255189894,141.14103044459,126.096853518091,131.490747692289,101.085293762975,135.615676233134
IFNG,117.98543729409,103.193151094017,111.347656413836,119.087592209499,103.387132111902,105.677003180049,114.205592113511,131.956958794667,58.9933475579276,112.310247352168,129.299370156709,107.219546213831,111.740031652231,126.392223064175,114.341816608237,140.076242255911,138.608780167365,131.946424597352,110.658975794605,111.219131990337,127.756022643329,126.231117784597,96.6902809906713,124.366449633151
IFNGR1,210.197356732674,157.033056012635,161.960227511034,201.532848354537,179.072448921093,168.320587539357,147.964477832599,142.883331178939,143.796284672449,245.628166870929,204.605596731496,192.127510556575,186.949668341232,118.753132659197,157.9467466707,171.204296090558,172.398980307668,193.954033970971,185.28944784213,134.930825105028,143.241601145551,170.937971999976,206.565600298252,159.364043499766
IFNGR2,222.79774323981,231.062925275735,202.450284388793,251.916060443171,210.236991136642,211.354006360099,202.553314314528,189.110291266243,217.537969119858,220.580557749222,203.184724531971,207.621664633719,222.40563992319,174.310153786307,222.869642541478,183.655517624417,184.122110968589,175.207547416156,189.149644672174,202.678519718431,173.659701774915,231.423715938429,404.341175051898,206.235820999697
IFNL1,138.604251578494,136.843091668154,111.347656413836,109.927008193384,122.184792495884,135.092251487898,127.852801233993,132.797448978073,162.231705784301,115.542196916259,107.986287163845,132.629958900346,117.112148558588,133.336850705064,141.473773091547,118.909165648351,142.056759773518,139.156611733819,146.044113403345,146.222107540595,120.566289767298,147.269637415364,87.9002554460648,139.990375466461
IFNL2,58.9927186470448,53.8399049186178,27.836914103459,45.8029200805766,51.4462284193196,47.9359602053833,52.4340139892219,52.950881554548,58.9933475579276,49.2872308523903,53.2827074821603,41.5243329267437,51.5723223010296,37.5009892607991,55.2329114124533,49.8048861354351,35.8589879039949,43.2611228188039,47.6090942372139,52.5044633253874,41.479228130951,57.8559289846072,39.5551149507292,48.121691566596
IGF1,120.276416659023,134.599762296544,101.225142194396,137.40876024173,122.184792495884,129.644983282741,121.38833375587,123.552056960612,147.483368894819,124.43005821751,137.114167254093,123.953232617145,124.633112227488,133.336850705064,136.628780862384,145.056730869455,117.920902530445,131.946424597352,132.53342449819,134.930825105028,113.376556891266,126.231117784597,123.060357624491,111.867308966502
IGF1R,145.477189673295,150.303067897808,161.960227511034,137.40876024173,153.844009984696,148.165695180276,152.274122818014,147.085782095967,117.986695115855,147.053705166148,133.561986755282,148.124112977489,154.716966903089,134.031313469152,147.287763766542,163.11100209355,137.919184246134,153.576986006754,165.345097553567,149.609492271265,149.878277646503,131.490747692289,123.060357624491,157.489172399769
IGF2R,184.423838877169,154.789726641026,169.552113175614,146.569344257845,202.816862037702,206.996191795973,178.850266894743,145.404801729156,125.360863560596,210.884709056949,152.033325349098,195.84610753509,185.875244959961,150.698419807285,168.605729574857,156.262830249928,161.365445567977,157.903098288634,160.198168446841,138.318209835698,150.984390396662,149.899452369209,140.640408713704,155.614301299771
IGFBP3,139.176996419727,121.13978606689,139.184570517295,123.667884217557,145.929205612493,135.092251487898,150.119300325306,140.361860628723,143.796284672449,155.133579076376,153.454197548622,153.70200844526,165.461200715803,120.836520951464,133.721785524887,147.546975176226,138.608780167365,121.131143892651,136.393621328234,142.270158688146,147.666052146185,149.899452369209,101.085293762975,158.739086466433
IGLL1,24.6280281730381,26.9199524593089,40.4900568777586,9.16058401611532,25.7231142096598,20.1548923590816,22.2664990913134,26.0551956855712,29.4966737789638,22.6236469486382,24.8652634916748,47.1022283945153,32.2327014381435,27.084047799466,22.2869642541478,26.7701262977964,24.1358572430735,28.1197298322225,23.1611809802662,31.0510266978097,33.1833825047608,21.0385196307662,35.1601021784259,34.9975938666152
IHH,139.176996419727,109.923139208845,108.817027858976,137.40876024173,120.206091402833,107.855910462112,135.753817040588,115.987645309962,147.483368894819,126.854020390578,112.248903762418,123.953232617145,116.037725177316,127.781148592353,128.876793295724,146.301853022841,131.023225033828,129.783368456412,110.658975794605,129.849748009023,122.778515267615,120.971487876906,79.1102299014583,120.616707433156
